persid,hhid,persno,travdow,agegroup,sex,relationship,carlicence,mbikelicence,otherlicence,nolicence,fulltimework,parttimework,casualwork,anywork,studying,activities,mainact,emptype,anzsco1,anzsco2,anzsic1,anzsic2,startplace,numstops,persinc,anywfh,wfhmon,wfhtue,wfhwed,wfhthu,wfhfri,wfhsat,wfhsun,wfhtravday,faretype,anytoll,anyvehwalk,anypaidpark,perspoststratweight,perspoststratweight_GROUP_1,perspoststratweight_GROUP_2,perspoststratweight_GROUP_3,perspoststratweight_GROUP_4,perspoststratweight_GROUP_5,perspoststratweight_GROUP_6,perspoststratweight_GROUP_7,perspoststratweight_GROUP_8,perspoststratweight_GROUP_9,perspoststratweight_GROUP_10,homesubregion_ASGS,homeregion_ASGS,dayType,weight,wfh_intensity_weekdays,wfh_intensity_weekends,wfh_intensity_total,wfh_intensity,wfh_adopter,wfh_category,is_worker,hhsize,dwelltype,totalvehs,hhinc_group,homelga,hhpoststratweight,analysis_weight,weight_source
Y24H6200107P01,Y24H6200107,1,Sunday,70->74,Male,Self,Full Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Self-Employed,Technicians and Trades Workers,Engineering ICT and Science Technicians,Construction,Building Construction,At Home,2,"$300-$399 ($15,600-$20,799)",Yes,1,1,1,1,1,0,0,0,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,273.777141066,267.569549809,294.626284318,199.283597099,332.0767363,277.362858162,254.16709103,286.911144056,0.0,322.678497061,441.902143577,MELB - Outer,Greater Melbourne,Weekend,273.777141066,5,0,5,5,1,Full_WFH,1,2,Separate House,2,"$500-$649 ($26,000-$33,799)",Mornington Peninsula (S),435.880488,273.777141066,perspoststratweight
Y24H6200110P01,Y24H6200110,1,Wednesday,65->69,Female,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Self-Employed,Professionals,Health Professionals,Health Care and Social Assistance,Medical and Other Health Care Services,At Home,3,Negative income,Yes,1,0,0,0,0,0,0,0,Not applicable,No,No,No,250.380003507,255.141655559,258.737319214,212.675190155,272.946798932,287.25328058,291.724280148,264.729211077,0.0,291.383878273,244.894624929,MELB - Outer,Greater Melbourne,Weekday,250.380003507,1,0,1,1,1,Occasional_WFH,1,2,Separate House,2,"$1,500-$1,749 ($78,000-$90,999)",Mornington Peninsula (S),399.7714885,250.380003507,perspoststratweight
Y24H6200110P02,Y24H6200110,2,Wednesday,50->54,Male,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Self-Employed,Professionals,Health Professionals,Health Care and Social Assistance,Medical and Other Health Care Services,At Home,3,"$1,500-$1,749 ($78,000-$90,999)",Yes,0,1,0,0,0,0,0,1,Not applicable,No,No,No,345.398315193,352.046824198,360.212492377,377.996682662,350.582637155,400.059439623,347.429918741,355.250705464,0.0,351.40587798,594.943078172,MELB - Outer,Greater Melbourne,Weekday,345.398315193,1,0,1,1,1,Occasional_WFH,1,2,Separate House,2,"$1,500-$1,749 ($78,000-$90,999)",Mornington Peninsula (S),399.7714885,345.398315193,perspoststratweight
Y24H6200114P01,Y24H6200114,1,Sunday,45->49,Female,Self,Full Licence,No,No,No,No,No,Yes,Yes,Part-time TAFE/Uni,Keeping House,Part-time TAFE/Uni,Paid Employee,Professionals,Education Professionals,Education and Training,Tertiary Education,At Home,2,"$1-$149 ($1-$7,799)",No,0,0,0,0,0,0,0,0,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,305.860789795,300.587881659,310.769359493,218.376664535,272.124554274,379.417796622,412.897427078,312.079574035,0.0,292.212538929,438.669588723,MELB - Outer,Greater Melbourne,Weekend,305.860789795,0,0,0,0,0,No_WFH,1,4,Separate House,2,"$650-$799 ($33,800-$41,599)",Mornington Peninsula (S),445.6943961,305.860789795,perspoststratweight
Y24H6200114P02,Y24H6200114,2,Sunday,45->49,Male,Spouse,Full Licence,No,No,No,No,No,Yes,Yes,Part-time TAFE/Uni,Keeping House,Part-time TAFE/Uni,Employer,Sales Workers,Sales Representatives and Agents,Agriculture Forestry and Fishing,Agriculture,At Home,2,"$500-$649 ($26,000-$33,799)",Yes,0,1,0,0,0,0,0,0,Not applicable,No,No,No,286.105387603,280.249495528,273.78036636,206.547482469,252.194197266,366.797977121,383.700496877,297.26338622,0.0,271.015262642,402.4040415,MELB - Outer,Greater Melbourne,Weekend,286.105387603,1,0,1,1,1,Occasional_WFH,1,4,Separate House,2,"$650-$799 ($33,800-$41,599)",Mornington Peninsula (S),445.6943961,286.105387603,perspoststratweight
Y24H6200116P01,Y24H6200116,1,Tuesday,50->54,Female,Self,Full Licence,No,No,No,No,No,Yes,Yes,No Study,No other activity,Casual Work,Paid Employee,Sales Workers,Sales Assistants and Salespersons,Retail Trade,Other Store-Based Retailing,At Home,7,"$300-$399 ($15,600-$20,799)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,387.64788947,393.758211156,396.235889836,400.234083185,414.767062616,464.140465381,408.833231189,372.6721998,0.0,405.459695044,678.659297599,MELB - Outer,Greater Melbourne,Weekday,387.64788947,0,0,0,0,0,No_WFH,1,2,Separate House,1,"$400-$499 ($20,800-$25,999)",Mornington Peninsula (S),419.6925466,387.64788947,perspoststratweight
Y24H6200126P01,Y24H6200126,1,Friday,55->59,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Self-Employed,Labourers,Other Labourers,Other Services,Repair and Maintenance,At Home,6,"$1,500-$1,749 ($78,000-$90,999)",Yes,1,1,1,0,0,0,0,0,Not applicable,No,No,No,665.42150776,666.337238263,600.627373499,459.116056641,822.036985288,0.0,701.386141028,623.762633474,960.033560709,680.412018891,897.329598981,MELB - Outer,Greater Melbourne,Weekday,665.42150776,3,0,3,3,1,Frequent_WFH,1,2,Separate House,1,"$2,000-$2,499 ($104,000-$129,999)",Mornington Peninsula (S),675.6162863,665.42150776,perspoststratweight
Y24H6200126P02,Y24H6200126,2,Friday,55->59,Female,Spouse,No Car Licence,No,No,Yes,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Clerical and Administrative Workers,Numerical Clerks,Financial and Insurance Services,Finance,At Home,2,"$650-$799 ($33,800-$41,599)",Yes,1,1,1,1,1,0,0,1,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,641.062536953,643.601167488,590.623732878,506.514311778,816.175814206,0.0,706.614462371,607.914878053,983.241386059,673.429578775,618.027517678,MELB - Outer,Greater Melbourne,Weekday,641.062536953,5,0,5,5,1,Full_WFH,1,2,Separate House,1,"$2,000-$2,499 ($104,000-$129,999)",Mornington Peninsula (S),675.6162863,641.062536953,perspoststratweight
Y24H6200136P01,Y24H6200136,1,Monday,60->64,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Machinery Operators and Drivers,Road and Rail Drivers,Electricity Gas Water and Waste Services,Waste Collection Treatment and Disposal Services,At Home,2,"$1,250-$1,499 ($65,000-$77,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,486.641137174,475.742641046,551.588213443,419.590028068,533.674869468,0.0,491.419422019,517.850033099,689.461126135,524.016141655,725.120778003,MELB - Outer,Greater Melbourne,Weekday,486.641137174,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$2,000-$2,499 ($104,000-$129,999)",Mornington Peninsula (S),554.0873207,486.641137174,perspoststratweight
Y24H6200136P02,Y24H6200136,2,Monday,55->59,Female,Spouse,Full Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Paid Employee,Professionals,Health Professionals,Health Care and Social Assistance,Medical and Other Health Care Services,At Home,2,"$1,000-$1,249 ($52,000-$64,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,525.749054126,517.150003875,504.271978675,420.778178561,626.831889044,0.0,539.991767118,547.446696822,863.401297928,534.759419983,521.06888556,MELB - Outer,Greater Melbourne,Weekday,525.749054126,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$2,000-$2,499 ($104,000-$129,999)",Mornington Peninsula (S),554.0873207,525.749054126,perspoststratweight
Y24H6200139P01,Y24H6200139,1,Thursday,25->29,Male,Self,Full Licence,No,No,No,No,Yes,No,Yes,Part-time TAFE/Uni,No other activity,Part-time Work,Paid Employee,Labourers,Farm Forestry and Garden Workers,Other Services,Personal and Other Services,At Home,3,"$1,000-$1,249 ($52,000-$64,999)",No,0,0,0,0,0,0,0,0,Not applicable,Yes,No,No,1161.012324744,1168.65838891,1548.655158452,743.428874495,1443.516049089,0.0,1434.204101409,1194.214664034,1251.627596469,1206.4564862,1883.927097341,MELB - Outer,Greater Melbourne,Weekday,1161.012324744,0,0,0,0,0,No_WFH,1,1,Separate House,1,"$1,000-$1,249 ($52,000-$64,999)",Mornington Peninsula (S),612.4241753,1161.012324744,perspoststratweight
Y24H6200304P01,Y24H6200304,1,Thursday,40->44,Female,Self,Full Licence,No,No,No,No,No,Yes,Yes,No Study,No other activity,Casual Work,Self-Employed,Professionals,Business Human Resource and Marketing Professionals,Arts and Recreation Services,Arts and Recreation Services (NEC),At Home,11,"$300-$399 ($15,600-$20,799)",Yes,0,1,0,0,1,0,0,0,Not applicable,No,No,No,805.548445016,814.63797685,817.383230311,833.186838195,867.971800847,921.925070118,773.941588776,1310.933534982,0.0,851.083755163,1341.376036006,MELB - Middle,Greater Melbourne,Weekday,805.548445016,2,0,2,2,1,Occasional_WFH,1,3,Separate House,1,"$300-$399 ($15,600-$20,799)",Bayside (C),653.3495608,805.548445016,perspoststratweight
Y24H6200308P01,Y24H6200308,1,Monday,55->59,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Technicians and Trades Workers,Automotive and Engineering Trades Workers,Other Services,Repair and Maintenance,At another location,1,"$2,000-$2,999 ($104,000-$155,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,1045.931656042,1132.817726914,1042.567847374,901.043651208,1304.3382841,966.957929895,1050.121168004,1530.04977508,0.0,1333.555065379,1200.116598289,MELB - Middle,Greater Melbourne,Weekday,1045.931656042,0,0,0,0,0,No_WFH,1,3,Separate House,2,"$3,500-$3,999 ($182,000-$207,999)",Bayside (C),723.5832452,1045.931656042,perspoststratweight
Y24H6200308P02,Y24H6200308,2,Monday,55->59,Female,Spouse,Full Licence,No,No,No,No,No,Yes,Yes,No Study,No other activity,Casual Work,Paid Employee,Managers,Specialist Managers,Manufacturing,Textile Leather Clothing and Footwear Manufacturing,At Home,0,"$650-$799 ($33,800-$41,599)",No,0,0,0,0,0,0,0,0,Missing/Refused,Missing/Refused,N/A - Did nou use a car,Missing/Refused,558.641373116,572.603681143,557.067651543,517.472236209,605.449909799,537.489084071,571.745213998,944.818303035,0.0,617.803761575,708.461425793,MELB - Middle,Greater Melbourne,Weekday,558.641373116,0,0,0,0,0,No_WFH,1,3,Separate House,2,"$3,500-$3,999 ($182,000-$207,999)",Bayside (C),723.5832452,558.641373116,perspoststratweight
Y24H6200309P01,Y24H6200309,1,Tuesday,45->49,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Public Administration and Safety,Public Administration,At Home,3,"$2,000-$2,999 ($104,000-$155,999)",Yes,1,0,1,1,0,0,0,0,Not applicable,No,No,No,633.112679543,612.272469042,614.765476117,630.551611572,647.96451475,688.992182045,623.777344727,943.30764968,0.0,681.983026314,886.386083362,MELB - Middle,Greater Melbourne,Weekday,633.112679543,3,0,3,3,1,Frequent_WFH,1,4,Separate House,2,"$3,500-$3,999 ($182,000-$207,999)",Bayside (C),599.6351417,633.112679543,perspoststratweight
Y24H6200309P02,Y24H6200309,2,Tuesday,45->49,Female,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Health Professionals,Health Care and Social Assistance,Hospitals,At Home,2,"$1,250-$1,499 ($65,000-$77,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,603.603953935,588.898301427,586.108408397,599.405357912,610.638851143,640.904098247,584.071404559,923.833604959,0.0,582.925277254,930.126859995,MELB - Middle,Greater Melbourne,Weekday,603.603953935,0,0,0,0,0,No_WFH,1,4,Separate House,2,"$3,500-$3,999 ($182,000-$207,999)",Bayside (C),599.6351417,603.603953935,perspoststratweight
Y24H6200311P01,Y24H6200311,1,Thursday,50->54,Male,Self,Full Licence,Yes,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Technicians and Trades Workers,Food Trades Workers,Accommodation and Food Services,Food and Beverage Services,At Home,2,"$1,250-$1,499 ($65,000-$77,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,824.123015684,842.000630338,837.833015563,824.370497348,1057.030261225,663.532592619,852.464594595,1102.678385054,0.0,1005.036143126,1017.5274413,MELB - Middle,Greater Melbourne,Weekday,824.123015684,0,0,0,0,0,No_WFH,1,5,Separate House,3,"$3,000-$3,499 ($156,000-$181,999)",Bayside (C),522.5439466,824.123015684,perspoststratweight
Y24H6200311P03,Y24H6200311,3,Thursday,20->24,Female,Child,Green Probationary Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Paid Employee,Professionals,Health Professionals,Health Care and Social Assistance,Health Care and Social Assistance (NEC),At Home,4,"$1,000-$1,249 ($52,000-$64,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,313.602654166,301.264707484,318.82638584,251.447300661,384.190392744,317.686760892,310.358003181,484.710817869,0.0,285.893836951,451.201163833,MELB - Middle,Greater Melbourne,Weekday,313.602654166,0,0,0,0,0,No_WFH,1,5,Separate House,3,"$3,000-$3,499 ($156,000-$181,999)",Bayside (C),522.5439466,313.602654166,perspoststratweight
Y24H6200311P05,Y24H6200311,5,Thursday,15->19,Male,Child,Learners Permit,No,No,No,No,No,Yes,Yes,Full-time TAFE/Uni,No other activity,Full-time TAFE/Uni,Paid Employee,Clerical and Administrative Workers,CLERICAL AND ADMINISTRATIVE WORKERS(NEC),Manufacturing,Manufacturing (NEC),At Home,2,"$300-$399 ($15,600-$20,799)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,507.787693379,442.512526702,515.251395546,687.19532218,436.615875902,553.176150527,478.625011124,715.587498339,0.0,612.84067353,596.65718342,MELB - Middle,Greater Melbourne,Weekday,507.787693379,0,0,0,0,0,No_WFH,1,5,Separate House,3,"$3,000-$3,499 ($156,000-$181,999)",Bayside (C),522.5439466,507.787693379,perspoststratweight
Y24H6200313P01,Y24H6200313,1,Saturday,25->29,Male,Self,Full Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Paid Employee,Community and Personal Service Workers,Health and Welfare Support Workers,Health Care and Social Assistance,Social Assistance Services,At Home,8,"$150-$299 ($7,800-$15,599)",No,0,0,0,0,0,0,0,0,Full Adult,No,No,No,522.604684196,551.747400741,525.721946315,406.180771449,505.621559277,517.586173178,520.239841299,844.392447011,0.0,869.541024037,696.286672439,MELB - Middle,Greater Melbourne,Weekend,522.604684196,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$300-$399 ($15,600-$20,799)",Bayside (C),525.8755485,522.604684196,perspoststratweight
Y24H6200313P02,Y24H6200313,2,Saturday,20->24,Female,Sibling,Green Probationary Licence,No,No,No,No,No,Yes,Yes,No Study,Volunteer,Casual Work,Self-Employed,Community and Personal Service Workers,Health and Welfare Support Workers,Health Care and Social Assistance,Health Care and Social Assistance (NEC),At Home,2,"$1-$149 ($1-$7,799)",Yes,0,1,1,1,0,0,0,0,Not applicable,No,No,No,266.139992047,269.071737922,268.091180702,177.427807239,304.656977294,297.874086919,241.154795919,381.762628042,0.0,326.972776252,408.739464767,MELB - Middle,Greater Melbourne,Weekend,266.139992047,3,0,3,3,1,Frequent_WFH,1,2,Separate House,2,"$300-$399 ($15,600-$20,799)",Bayside (C),525.8755485,266.139992047,perspoststratweight
Y24H6200314P02,Y24H6200314,2,Sunday,50->54,Female,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Managers,Hospitality Retail and Service Managers,Retail Trade,Retail Trade (NEC),At Home,2,"$3,000-$3,499 ($156,000-$181,999)",No,0,0,0,0,0,0,0,0,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,399.208147073,438.614167147,404.027806959,411.153020577,589.538580247,301.664012145,389.508763644,633.932937307,0.0,455.729293963,525.043053703,MELB - Middle,Greater Melbourne,Weekend,399.208147073,0,0,0,0,0,No_WFH,1,2,Separate House,4,"$6,000-$7,999 ($312,000-$415,999)",Bayside (C),473.9149235,399.208147073,perspoststratweight
Y24H6200316P01,Y24H6200316,1,Tuesday,55->59,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Professional Scientific and Technical Services,Professional Scientific and Technical Services (Except Computer System Design and Related Services),At Home,0,"$2,000-$2,999 ($104,000-$155,999)",Yes,1,0,1,1,0,0,0,1,Missing/Refused,Missing/Refused,N/A - Did nou use a car,Missing/Refused,414.330705771,415.447204721,404.357890651,370.895206495,447.19964407,398.072910649,417.243773608,679.44526333,0.0,542.535903074,481.31120721,MELB - Middle,Greater Melbourne,Weekday,414.330705771,3,0,3,3,1,Frequent_WFH,1,2,Terrace or Townhouse,2,"$2,500-$2,999 ($130,000-$155,999)",Bayside (C),511.6507204,414.330705771,perspoststratweight
Y24H6200316P02,Y24H6200316,2,Tuesday,50->54,Female,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Health Care and Social Assistance,Social Assistance Services,At Home,2,"$300-$399 ($15,600-$20,799)",Yes,0,0,1,0,1,0,0,0,Not applicable,No,No,No,430.995366305,446.859065082,419.968957645,431.599831995,470.699596072,380.811371315,420.731799037,676.386494758,0.0,502.821066295,577.481183958,MELB - Middle,Greater Melbourne,Weekday,430.995366305,2,0,2,2,1,Occasional_WFH,1,2,Terrace or Townhouse,2,"$2,500-$2,999 ($130,000-$155,999)",Bayside (C),511.6507204,430.995366305,perspoststratweight
Y24H6200318P01,Y24H6200318,1,Thursday,45->49,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Employer,Professionals,Arts and Media Professionals,Information Media and Telecommunications,Information Media and Telecommunications (NEC),At Home,2,"$3,000-$3,499 ($156,000-$181,999)",Yes,1,0,0,0,0,0,0,0,Not applicable,No,No,No,607.06343907,579.861678295,614.096235295,616.83050508,652.850585383,649.612686229,607.80296871,902.497855852,0.0,646.866622286,848.553118753,MELB - Middle,Greater Melbourne,Weekday,607.06343907,1,0,1,1,1,Occasional_WFH,1,4,Separate House,2,"$6,000-$7,999 ($312,000-$415,999)",Bayside (C),574.963325,607.06343907,perspoststratweight
Y24H6200318P02,Y24H6200318,2,Thursday,45->49,Female,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Arts and Media Professionals,Information Media and Telecommunications,Information Media and Telecommunications (NEC),At Home,3,"$3,000-$3,499 ($156,000-$181,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,578.768841554,557.724827877,585.470363991,586.362008887,615.243462182,604.273087166,569.11386191,883.866305889,0.0,552.90951621,890.42694002,MELB - Middle,Greater Melbourne,Weekday,578.768841554,0,0,0,0,0,No_WFH,1,4,Separate House,2,"$6,000-$7,999 ($312,000-$415,999)",Bayside (C),574.963325,578.768841554,perspoststratweight
Y24H6200323P01,Y24H6200323,1,Tuesday,40->44,Female,Self,Full Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Employer,Managers,Chief Executives General Managers and Legislators,Health Care and Social Assistance,Medical and Other Health Care Services,At Home,2,"$3,000-$3,499 ($156,000-$181,999)",Yes,1,1,1,1,1,0,0,1,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,838.400396354,898.814213604,818.806335478,968.328724264,0.0,1105.302029582,886.113034235,968.696193934,1326.02491276,824.846214487,877.702847345,MELB - Middle,Greater Melbourne,Weekday,838.400396354,5,0,5,5,1,Full_WFH,1,3,Separate House,2,"$6,000-$7,999 ($312,000-$415,999)",Glen Eira (C),629.8291371,838.400396354,perspoststratweight
Y24H6200323P02,Y24H6200323,2,Tuesday,40->44,Male,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Self-Employed,Professionals,Health Professionals,Health Care and Social Assistance,Medical and Other Health Care Services,At Home,4,"$3,000-$3,499 ($156,000-$181,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,821.533894703,862.982410409,801.771226037,977.85737611,0.0,987.678052067,822.578223246,968.267593934,1401.82844056,836.450079339,877.322719524,MELB - Middle,Greater Melbourne,Weekday,821.533894703,0,0,0,0,0,No_WFH,1,3,Separate House,2,"$6,000-$7,999 ($312,000-$415,999)",Glen Eira (C),629.8291371,821.533894703,perspoststratweight
Y24H6200324P01,Y24H6200324,1,Wednesday,60->64,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Employer,Technicians and Trades Workers,Automotive and Engineering Trades Workers,Other Services,Repair and Maintenance,At Home,4,"$3,000-$3,499 ($156,000-$181,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,546.369852891,612.338178185,539.410838125,534.612235826,0.0,600.807635127,559.984837878,586.6294302,970.29262691,656.472249682,457.439995279,MELB - Middle,Greater Melbourne,Weekday,546.369852891,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$5,000-$5,999 ($260,000-$311,999)",Glen Eira (C),396.9651729,546.369852891,perspoststratweight
Y24H6200324P02,Y24H6200324,2,Wednesday,60->64,Female,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Financial and Insurance Services,Finance,At Home,0,"$2,000-$2,999 ($104,000-$155,999)",No,0,0,0,0,0,0,0,0,Missing/Refused,Missing/Refused,N/A - Did nou use a car,Missing/Refused,312.371527557,335.164378101,308.734759296,319.836066188,0.0,401.776306509,350.763959005,370.048273403,422.636273962,350.872720329,257.451705937,MELB - Middle,Greater Melbourne,Weekday,312.371527557,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$5,000-$5,999 ($260,000-$311,999)",Glen Eira (C),396.9651729,312.371527557,perspoststratweight
Y24H6200326P01,Y24H6200326,1,Friday,65->69,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Managers,Farmers and Farm Managers,Agriculture Forestry and Fishing,Agriculture,At Home,4,"$3,000-$3,499 ($156,000-$181,999)",Yes,0,0,0,1,0,0,0,1,Not applicable,No,No,No,250.298320529,318.418454901,255.290136617,220.100838617,0.0,236.224300361,254.502912548,228.236946174,419.391783789,306.169523346,257.15892777,MELB - Middle,Greater Melbourne,Weekday,250.298320529,1,0,1,1,1,Occasional_WFH,1,1,Separate House,3,"$3,500-$3,999 ($182,000-$207,999)",Glen Eira (C),349.1127374,250.298320529,perspoststratweight
Y24H6200327P01,Y24H6200327,1,Saturday,55->59,Male,Self,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Construction,Heavy and Civil Engineering Construction,At Home,4,"$3,000-$3,499 ($156,000-$181,999)",Yes,1,1,1,1,1,0,0,0,Not applicable,No,No,No,441.464314578,525.046033491,447.159253475,450.561923732,0.0,571.150378291,468.591997317,431.384502367,627.686368186,570.326275932,397.185446939,MELB - Middle,Greater Melbourne,Weekend,441.464314578,5,0,5,5,1,Full_WFH,1,3,Terrace or Townhouse,1,"$4,000-$4,499 ($208,000-$233,999)",Glen Eira (C),540.4982984,441.464314578,perspoststratweight
Y24H6200327P02,Y24H6200327,2,Saturday,50->54,Female,Spouse,Full Licence,No,No,No,No,Yes,No,Yes,No Study,No other activity,Part-time Work,Paid Employee,Community and Personal Service Workers,Sports and Personal Service Workers,Retail Trade,Retail Trade (NEC),At Home,2,"$800-$999 ($41,600-$51,999)",No,0,0,0,0,0,0,0,0,Not applicable,No,No,No,414.520737157,513.66741548,418.653582124,396.759727132,0.0,566.990472814,453.456206263,346.982597767,523.473307519,613.408260003,420.510434212,MELB - Middle,Greater Melbourne,Weekend,414.520737157,0,0,0,0,0,No_WFH,1,3,Terrace or Townhouse,1,"$4,000-$4,499 ($208,000-$233,999)",Glen Eira (C),540.4982984,414.520737157,perspoststratweight
Y24H6200328P02,Y24H6200328,2,Sunday,55->59,Male,Spouse,Full Licence,No,No,No,No,No,Yes,Yes,No Study,No other activity,Casual Work,Paid Employee,Sales Workers,Sales Assistants and Salespersons,Retail Trade,Other Store-Based Retailing,At Home,2,"$150-$299 ($7,800-$15,599)",No,0,0,0,0,0,0,0,0,Not applicable,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,353.516175272,373.505168898,357.636782835,362.216332443,0.0,381.033329421,372.764428252,380.479942956,571.44888153,438.055610753,318.038792315,MELB - Middle,Greater Melbourne,Weekend,353.516175272,0,0,0,0,0,No_WFH,1,2,Separate House,2,"$1,750-$1,999 ($91,000-$103,999)",Glen Eira (C),432.8206944,353.516175272,perspoststratweight
Y24H6200329P02,Y24H6200329,2,Monday,45->49,Male,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Education Professionals,Education and Training,Preschool and School Education,At Home,0,"$3,000-$3,499 ($156,000-$181,999)",No,0,0,0,0,0,0,0,0,Missing/Refused,Missing/Refused,N/A - Did nou use a car,Missing/Refused,496.552051205,554.00397089,491.034644072,487.257209149,0.0,704.337384738,533.122057094,510.341256378,717.023453964,574.69298947,463.062369059,MELB - Middle,Greater Melbourne,Weekday,496.552051205,0,0,0,0,0,No_WFH,1,3,Separate House,1,"$4,000-$4,499 ($208,000-$233,999)",Glen Eira (C),466.276044,496.552051205,perspoststratweight
Y24H6200330P02,Y24H6200330,2,Tuesday,30->34,Male,Spouse,Full Licence,No,No,No,Yes,No,No,Yes,No Study,No other activity,Full-time Work,Paid Employee,Professionals,Business Human Resource and Marketing Professionals,Agriculture Forestry and Fishing,Agriculture,At Home,6,"$1,750-$1,999 ($91,000-$103,999)",Yes,0,0,0,0,1,0,0,0,Full Adult,N/A - Did nou use a car,N/A - Did nou use a car,N/A - Did nou use a car,355.288322104,396.296389531,346.351859954,340.151024163,0.0,474.464432203,440.793293665,360.643387519,440.998328596,410.415833054,355.715372069,MELB - Middle,Greater Melbourne,Weekday,355.288322104,1,0,1,1,1,Occasional_WFH,1,2,Separate House,1,"$1,750-$1,999 ($91,000-$103,999)",Glen Eira (C),329.7070177,355.288322104,perspoststratweight
